Title,URL,latitude,longitude,Type
Jaxson,"https://www.google.com/maps/place/Jaxson/@37.7994798,-122.4361842,17z/data=!3m1!4b1!4m6!3m5!1s0x808580d0bb147e2f:0x8be0a750eb0b6c38!8m2!3d37.7994798!4d-122.4361842!16s%2Fg%2F11bwh5gg49?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7994798,-122.4361842,Vintage
Hotel Zetta San Francisco,"https://www.google.com/maps/place/Hotel+Zetta+San+Francisco/@37.7835369,-122.4068652,17z/data=!3m1!4b1!4m9!3m8!1s0x8085808679110299:0x2607188167b0f1ef!5m2!4m1!1i2!8m2!3d37.7835369!4d-122.4068652!16s%2Fm%2F011vjzty?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7835369,-122.4068652,Vintage
Hotel Zeppelin San Francisco,"https://www.google.com/maps/place/Hotel+Zeppelin+San+Francisco/@37.7878278,-122.4107556,16z/data=!3m1!4b1!4m9!3m8!1s0x8085808e431d23c1:0xd38a05fb3fbaaadd!5m2!4m1!1i2!8m2!3d37.7878278!4d-122.4107556!16s%2Fg%2F11bxfjxhpp?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7878278,-122.4107556,Vintage
Hotel Zephyr,"https://www.google.com/maps/place/Hotel+Zephyr/@37.8077617,-122.4132228,17z/data=!3m1!4b1!4m9!3m8!1s0x808580e35111d5f7:0x34b0de1453599ed0!5m2!4m1!1i2!8m2!3d37.8077617!4d-122.4132228!16s%2Fg%2F11b7rk6vql?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8077617,-122.4132228,Vintage
The Hotel Utah Saloon,"https://www.google.com/maps/place/The+Hotel+Utah+Saloon/@37.7794001,-122.3980883,17z/data=!3m1!4b1!4m6!3m5!1s0x8085807f717e43c9:0x88e97d229e07db2e!8m2!3d37.7794001!4d-122.3980883!16s%2Fm%2F0k1bn8p?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7794001,-122.3980883,Vintage
Elixir,"https://www.google.com/maps/place/Elixir/@37.764992,-122.424317,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7e18a13000bf:0xe1df89490e9612d4!8m2!3d37.764992!4d-122.424317!16s%2Fg%2F1thxwg0j?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.764992,-122.424317,Vintage
The Warfield,"https://www.google.com/maps/place/The+Warfield/@37.7826737,-122.410428,17z/data=!3m1!4b1!4m6!3m5!1s0x80858085a9d7abdb:0x70d2c0624acc91fa!8m2!3d37.7826737!4d-122.410428!16s%2Fm%2F02pp_7j?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7826737,-122.410428,Vintage
Fred Aldous Ltd,"https://www.google.com/maps/place/Fred+Aldous+Ltd/@53.4824882,-2.2340642,17z/data=!3m1!4b1!4m6!3m5!1s0x487bb1bec60be57f:0x12768052581749d9!8m2!3d53.4824882!4d-2.2340642!16s%2Fg%2F1wv_rs17?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",53.4824882,-2.2340642,Vintage
Broken Hearts,"https://www.google.com/maps/place/Broken+Hearts/@41.8853085,-87.6526023,17z/data=!3m1!4b1!4m6!3m5!1s0x880e2d9fb5df1e3d:0xcb03ffb4d54c4f6d!8m2!3d41.8853085!4d-87.6526023!16s%2Fg%2F11lygfq5rf?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",41.8853085,-87.6526023,Digital
Lincoln Park Zoo,"https://www.google.com/maps/place/Lincoln+Park+Zoo/@41.921703,-87.6336403,17z/data=!3m1!4b1!4m6!3m5!1s0x880fd36b093a9a07:0x940cc06f90294db!8m2!3d41.921703!4d-87.6336403!16s%2Fm%2F025v4fb?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",41.921703,-87.6336403,Digital
Beauty Bar Chicago,"https://www.google.com/maps/place/Beauty+Bar+Chicago/@41.8962917,-87.6641527,17z/data=!3m1!4b1!4m6!3m5!1s0x880fd2d349a631a3:0x91156cbfaf7bb092!8m2!3d41.8962917!4d-87.6641527!16s%2Fm%2F054h748?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",41.8962917,-87.6641527,Vintage
El Rio,"https://www.google.com/maps/place/El+Rio/@37.746794,-122.419409,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7e4391731643:0x2227d08ba8c63f33!8m2!3d37.746794!4d-122.419409!16s%2Fm%2F0k0w_rl?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.746794,-122.419409,Vintage
Doc's Clock,"https://www.google.com/maps/place/Doc's+Clock/@37.7583438,-122.4188537,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7e3ed40b322f:0x26ff0d31e1378cb4!8m2!3d37.7583438!4d-122.4188537!16s%2Fg%2F1tdbfnnx?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7583438,-122.4188537,Vintage
DNA Lounge,"https://www.google.com/maps/place/DNA+Lounge/@37.7711099,-122.4127726,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7e289d88f873:0x5294f91af5544752!8m2!3d37.7711099!4d-122.4127726!16zL20vMDI5Xzd0?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7711099,-122.4127726,Vintage
Delirium,"https://www.google.com/maps/place/Delirium/@37.7647422,-122.4227236,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7e2269ebd8f3:0x2b7df1d017626ded!8m2!3d37.7647422!4d-122.4227236!16s%2Fg%2F1tj2c6_n?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7647422,-122.4227236,Vintage
Cubita,"https://www.google.com/maps/place/Cubita/@37.75661,-122.419268,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7f4d2232d7c9:0xfbbe7997c920064f!8m2!3d37.75661!4d-122.419268!16s%2Fg%2F11xdg5n708?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.75661,-122.419268,Vintage
Churchill Cocktail Bar,"https://www.google.com/maps/place/Churchill+Cocktail+Bar/@37.7678909,-122.4291776,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7e1e72c0f389:0xdb6440353dac5bed!8m2!3d37.7678909!4d-122.4291776!16s%2Fg%2F1tgzblb3?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7678909,-122.4291776,Vintage
Chambers eat + drink,"https://www.google.com/maps/place/Chambers+eat+%2B+drink/@37.7830876,-122.4179062,17z/data=!3m1!4b1!4m6!3m5!1s0x80858090b9d04cef:0xa50ff187b005e604!8m2!3d37.7830876!4d-122.4179062!16s%2Fm%2F0pl5wwc?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7830876,-122.4179062,Vintage
Cafe Du Nord,"https://www.google.com/maps/place/Cafe+Du+Nord/@37.7667469,-122.4303843,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7e1dd2050855:0x1e8774de3588b693!8m2!3d37.7667469!4d-122.4303843!16s%2Fm%2F01zn8k1?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7667469,-122.4303843,Vintage
Barebottle Brewing Company,"https://www.google.com/maps/place/Barebottle+Brewing+Company/@37.7398597,-122.4091179,17z/data=!3m1!4b1!4m6!3m5!1s0x808f7e56f1c9981f:0x31030e65b4b7ad8d!8m2!3d37.7398597!4d-122.4091179!16s%2Fg%2F11btwrm49j?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7398597,-122.4091179,Vintage
Amoeba Music,"https://www.google.com/maps/place/Amoeba+Music/@37.7691943,-122.4526678,17z/data=!3m1!4b1!4m6!3m5!1s0x808587517f1084e5:0x4a3a1ab258bba13c!8m2!3d37.7691943!4d-122.4526678!16s%2Fg%2F119vxk6sl?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7691943,-122.4526678,Vintage
1015 Folsom,"https://www.google.com/maps/place/1015+Folsom/@37.7781117,-122.4058001,17z/data=!3m1!4b1!4m6!3m5!1s0x8085808197e10547:0x6fd616f55e58c728!8m2!3d37.7781117!4d-122.4058001!16s%2Fm%2F0k5329c?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7781117,-122.4058001,Vintage
Studio Casually,"https://www.google.com/maps/place/Studio+Casually/@32.7133698,-117.1531756,16z/data=!3m1!4b1!4m6!3m5!1s0x80d9531c809e7783:0xd53c920927819b8d!8m2!3d32.7133698!4d-117.1531756!16s%2Fg%2F11thcr10_m?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",32.7133698,-117.1531756,Vintage
Holy Matcha,"https://www.google.com/maps/place/Holy+Matcha/@32.7486913,-117.1271614,17z/data=!3m1!4b1!4m6!3m5!1s0x80d954f5fd39c4e9:0x66aee0dfddec15c0!8m2!3d32.7486913!4d-117.1271614!16s%2Fg%2F11dxcqzdnb?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",32.7486913,-117.1271614,Vintage
Grand Ole BBQ Y Asado,"https://www.google.com/maps/place/Grand+Ole+BBQ+Y+Asado/@32.7394551,-117.1252832,17z/data=!3m1!4b1!4m6!3m5!1s0x80d95461ed8cb707:0x64ef246522704aa0!8m2!3d32.7394551!4d-117.1252832!16s%2Fg%2F11bw47b385?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",32.7394551,-117.1252832,Vintage
Farm House Collective,"https://www.google.com/maps/place/Farm+House+Collective/@33.976576,-117.3418637,17z/data=!3m1!4b1!4m6!3m5!1s0x80dcaff30eb949a1:0x6b9527bc1d5ec2b9!8m2!3d33.976576!4d-117.3418637!16s%2Fg%2F11s3m3x9j4?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",33.976576,-117.3418637,Vintage
The Tropics,"https://www.google.com/maps/place/The+Tropics/@40.5727615,-122.3875073,17z/data=!3m1!4b1!4m6!3m5!1s0x54d2ecf1ee76e835:0xdcc1c09b0553746a!8m2!3d40.5727615!4d-122.3875073!16s%2Fg%2F1tfkqhb6?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",40.5727615,-122.3875073,Vintage
Brewsters Beer Garden,"https://www.google.com/maps/place/Brewsters+Beer+Garden/@38.2366,-122.640975,17z/data=!3m1!4b1!4m6!3m5!1s0x8085b41d1176957f:0xb0849980e604292!8m2!3d38.2366!4d-122.640975!16s%2Fg%2F11c55bkl1b?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",38.2366,-122.640975,Vintage
POP & HISS,"https://www.google.com/maps/place/POP+%26+HISS/@36.6203082,-121.9179103,17z/data=!3m1!4b1!4m6!3m5!1s0x808de1d3eeca7eaf:0x12f0ddfa2113af67!8m2!3d36.6203082!4d-121.9179103!16s%2Fg%2F11vyny8684?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",36.6203082,-121.9179103,Vintage
Larry's Beach Club,"https://www.google.com/maps/place/Larry's+Beach+Club/@33.1831502,-117.3704469,17z/data=!3m1!4b1!4m6!3m5!1s0x80dc6f548173096f:0x6ba286d775cc677b!8m2!3d33.1831502!4d-117.3704469!16s%2Fg%2F11gmwzd6r_?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",33.1831502,-117.3704469,Vintage
Two Pitchers Brewing Company,"https://www.google.com/maps/place/Two+Pitchers+Brewing+Company/@37.8129307,-122.2648796,17z/data=!3m1!4b1!4m6!3m5!1s0x808f876fb5b19eb9:0xc191508e20a159f3!8m2!3d37.8129307!4d-122.2648796!16s%2Fg%2F11rwq98ghn?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8129307,-122.2648796,Vintage
Captain's Grounds Coffee,"https://www.google.com/maps/place/Captain's+Grounds+Coffee/@33.1741944,-117.361075,17z/data=!3m1!4b1!4m6!3m5!1s0x80dc71fdf23e301b:0x727745abe4a620b9!8m2!3d33.1741944!4d-117.361075!16s%2Fg%2F11bxflpqk_?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",33.1741944,-117.361075,Vintage
Thee Stork Club,"https://www.google.com/maps/place/Thee+Stork+Club/@37.8131757,-122.2683657,17z/data=!3m1!4b1!4m6!3m5!1s0x808f80ac7c680d43:0x4a1f78fa46890963!8m2!3d37.8131757!4d-122.2683657!16s%2Fg%2F1wf38vlt?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8131757,-122.2683657,Vintage
The Cat House,"https://www.google.com/maps/place/The+Cat+House/@37.8106468,-122.2450779,17z/data=!3m1!4b1!4m6!3m5!1s0x808f874184c55fc3:0x6a164012d50c48f6!8m2!3d37.8106468!4d-122.2450779!16s%2Fg%2F11c58h8scr?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8106468,-122.2450779,Vintage
The Avenue Bar,"https://www.google.com/maps/place/The+Avenue+Bar/@37.8349964,-122.2625599,17z/data=!3m1!4b1!4m6!3m5!1s0x80857de17815ca1f:0x882f6d85628ccddf!8m2!3d37.8349964!4d-122.2625599!16s%2Fg%2F11bbtlr8x7?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8349964,-122.2625599,Vintage
Temescal Brewing,"https://www.google.com/maps/place/Temescal+Brewing/@37.830356,-122.264491,17z/data=!3m1!4b1!4m6!3m5!1s0x80857de2962c6043:0x895109030d6e5326!8m2!3d37.830356!4d-122.264491!16s%2Fg%2F11cmybn1_p?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.830356,-122.264491,Vintage
sandbar,"https://www.google.com/maps/place/sandbar/@37.8136949,-122.2650121,17z/data=!3m1!4b1!4m6!3m5!1s0x808f87727c4b89e3:0x421f9d78827dc7b4!8m2!3d37.8136949!4d-122.2650121!16s%2Fg%2F11mhs67s48?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8136949,-122.2650121,Vintage
NIDO's BackYard,"https://www.google.com/maps/place/NIDO's+BackYard/@37.7917939,-122.2678305,17z/data=!3m1!4b1!4m6!3m5!1s0x808f812e2917f32b:0x1bf9d2b17054f847!8m2!3d37.7917939!4d-122.2678305!16s%2Fg%2F11h6t75kmw?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7917939,-122.2678305,Vintage
Mad Oak Bar ‘N’ Yard,"https://www.google.com/maps/place/Mad+Oak+Bar+%E2%80%98N%E2%80%99+Yard/@37.799759,-122.2647241,17z/data=!3m1!4b1!4m6!3m5!1s0x808f87ed11dc8eff:0xcada9f2cdd9e246!8m2!3d37.799759!4d-122.2647241!16s%2Fg%2F11p694p_59?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.799759,-122.2647241,Vintage
Merchants' Saloon,"https://www.google.com/maps/place/Merchants'+Saloon/@37.7954993,-122.2754072,17z/data=!3m1!4b1!4m6!3m5!1s0x808f80c842e093ff:0x16b971935f17da99!8m2!3d37.7954993!4d-122.2754072!16s%2Fg%2F1tdbw_4d?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7954993,-122.2754072,Vintage
Hesher's Pizza & Taproom,"https://www.google.com/maps/place/Hesher's+Pizza+%26+Taproom/@37.7963665,-122.2758749,16z/data=!3m1!4b1!4m6!3m5!1s0x80857d9f49a3db79:0x85c94114278ede88!8m2!3d37.7963665!4d-122.2758749!16s%2Fg%2F11rrpc36k5?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.7963665,-122.2758749,Vintage
Low Bar,"https://www.google.com/maps/place/Low+Bar/@37.8120803,-122.2650837,17z/data=!3m1!4b1!4m6!3m5!1s0x808f87164d8bad91:0x113502a2b3b3d2da!8m2!3d37.8120803!4d-122.2650837!16s%2Fg%2F11n06w32vp?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8120803,-122.2650837,Vintage
All Out Comedy Theater-Improv Classes and Comedy Shows,"https://www.google.com/maps/place/All+Out+Comedy+Theater-Improv+Classes+and+Comedy+Shows/@37.8152215,-122.2679707,17z/data=!3m1!4b1!4m6!3m5!1s0x808f8751854aa62b:0xd101d03d7e0e6b04!8m2!3d37.8152215!4d-122.2679707!16s%2Fg%2F11c5wn7myc?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8152215,-122.2679707,Vintage
Crybaby,"https://www.google.com/maps/place/Crybaby/@37.8085876,-122.269635,17z/data=!3m1!4b1!4m6!3m5!1s0x808f81c30b54ac5b:0xdac6833315660524!8m2!3d37.8085876!4d-122.269635!16s%2Fg%2F11q9s0zj06?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8085876,-122.269635,Vintage
Tam Junction PizzaHacker/BagelMacher,"https://www.google.com/maps/place/Tam+Junction+PizzaHacker%2FBagelMacher/@37.8805542,-122.5234402,17z/data=!3m1!4b1!4m6!3m5!1s0x808585e7b91be8f5:0xb300ac77e43f4f75!8m2!3d37.8805542!4d-122.5234402!16s%2Fg%2F11jph5y8s2?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.8805542,-122.5234402,Vintage
Daydream,"https://www.google.com/maps/place/Daydream/@33.6327386,-117.9342609,17z/data=!3m1!4b1!4m6!3m5!1s0x80dd2072854debd3:0x509f1c5845a48d6b!8m2!3d33.6327386!4d-117.9342609!16s%2Fg%2F11c2khprd5?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",33.6327386,-117.9342609,Vintage
MYSTIC,"https://www.google.com/maps/place/MYSTIC/@37.906153,-122.5462205,17z/data=!3m1!4b1!4m6!3m5!1s0x80859157186accc1:0x94574c5e2d4b89cb!8m2!3d37.906153!4d-122.5462205!16s%2Fg%2F11wfvhmc6z?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.906153,-122.5462205,Vintage
Baja Cantina,"https://www.google.com/maps/place/Baja+Cantina/@33.9807676,-118.4645798,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2baa294b62907:0xa64518ac13f7a26b!8m2!3d33.9807676!4d-118.4645798!16s%2Fg%2F1tf6b9kf?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",33.9807676,-118.4645798,Vintage
The Bellwether,"https://www.google.com/maps/place/The+Bellwether/@34.0563555,-118.2584132,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c7c6b031cb1f:0xe19741712a9fd510!8m2!3d34.0563555!4d-118.2584132!16s%2Fg%2F11svhmq_7f?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0563555,-118.2584132,Vintage
Swingers Diner,"https://www.google.com/maps/place/Swingers+Diner/@34.0759309,-118.3646379,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2b93463185a6d:0xd9b1fedbf10fb24d!8m2!3d34.0759309!4d-118.3646379!16s%2Fg%2F1tdyfx8j?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0759309,-118.3646379,Vintage
Seven Grand,"https://www.google.com/maps/place/Seven+Grand/@34.0470275,-118.2559336,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c7b454a9e377:0x3ec4bf9189c57727!8m2!3d34.0470275!4d-118.2559336!16s%2Fg%2F1tf28z7f?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0470275,-118.2559336,Vintage
Resident,"https://www.google.com/maps/place/Resident/@34.0426647,-118.2349224,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c63c7774c2bb:0x8705bcc0cfb55713!8m2!3d34.0426647!4d-118.2349224!16s%2Fg%2F11bxj8jh5z?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0426647,-118.2349224,Vintage
Highland Park Bowl,"https://www.google.com/maps/place/Highland+Park+Bowl/@34.1093965,-118.1935786,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c410704df145:0xa9efd1651b0f9578!8m2!3d34.1093965!4d-118.1935786!16s%2Fm%2F0nbtyx9?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.1093965,-118.1935786,Vintage
High Tide,"https://www.google.com/maps/place/High+Tide/@34.0445074,-118.2403499,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c639dd6c0001:0x1f34fd3eb78dabbd!8m2!3d34.0445074!4d-118.2403499!16s%2Fg%2F11ggrdp7jg?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0445074,-118.2403499,Vintage
The Novo,"https://www.google.com/maps/place/The+Novo/@34.0446014,-118.2649917,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c7b782019c1b:0xda9785bec3c53630!8m2!3d34.0446014!4d-118.2649917!16s%2Fm%2F064thkj?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0446014,-118.2649917,Vintage
The Fonda Theatre,"https://www.google.com/maps/place/The+Fonda+Theatre/@34.101486,-118.3232871,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2bf387b884131:0x8f02ec38fce98388!8m2!3d34.101486!4d-118.3232871!16s%2Fm%2F0fpjpq_?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.101486,-118.3232871,Vintage
El Cid,"https://www.google.com/maps/place/El+Cid/@34.0938159,-118.2824251,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c74ea9342d2f:0xd544d042f6ed6800!8m2!3d34.0938159!4d-118.2824251!16s%2Fm%2F0417z7f?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0938159,-118.2824251,Vintage
El Rey Theatre,"https://www.google.com/maps/place/El+Rey+Theatre/@34.0625,-118.348892,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2b9202bc34ecf:0xbed26dce8e922383!8m2!3d34.0625!4d-118.348892!16zL20vMGZxOHNi?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0625,-118.348892,Vintage
Shrine Auditorium and Expo Hall,"https://www.google.com/maps/place/Shrine+Auditorium+and+Expo+Hall/@34.0234622,-118.2812603,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c7e69596b30d:0x96ef2bf284b9dced!8m2!3d34.0234622!4d-118.2812603!16zL20vMDJibTBu?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0234622,-118.2812603,Vintage
Grand Central Market,"https://www.google.com/maps/place/Grand+Central+Market/@34.050872,-118.2490552,16z/data=!3m1!4b1!4m6!3m5!1s0x80c2c64b8e4372e7:0x489d4efdeb06d3d8!8m2!3d34.050872!4d-118.2490552!16zL20vMDdmN3M5?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.050872,-118.2490552,Vintage
Foxblood,"https://www.google.com/maps/place/Foxblood/@34.0833687,-118.3480167,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c70f8f49006d:0x123b9dea6ee8155!8m2!3d34.0833687!4d-118.3480167!16s%2Fg%2F11fn6k8ncf?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0833687,-118.3480167,Vintage
Desert 5 Spot,"https://www.google.com/maps/place/Desert+5+Spot/@34.0996493,-118.3317056,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2bf7e81fd4cfd:0xf5026c3489ac2182!8m2!3d34.0996493!4d-118.3317056!16s%2Fg%2F11p76jmfmm?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0996493,-118.3317056,Vintage
Death & Co Los Angeles,"https://www.google.com/maps/place/Death+%26+Co+Los+Angeles/@34.0456728,-118.2357214,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2c7cabae53ab1:0x3a160d8b73fc5216!8m2!3d34.0456728!4d-118.2357214!16s%2Fg%2F11j4g87kwt?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",34.0456728,-118.2357214,Vintage
The Black Cat,"https://www.google.com/maps/place/The+Black+Cat/@37.6815745,-121.7681853,17z/data=!3m1!4b1!4m6!3m5!1s0x808fe7f64b8cc749:0x65494405e42159ee!8m2!3d37.6815745!4d-121.7681853!16s%2Fg%2F11vx6s6vfb?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.6815745,-121.7681853,Vintage
Tap 25,"https://www.google.com/maps/place/Tap+25/@37.6830352,-121.7696074,17z/data=!3m1!4b1!4m6!3m5!1s0x808fe79f6184011f:0x6f056a581d94b0d2!8m2!3d37.6830352!4d-121.7696074!16s%2Fg%2F1tn4ydg8?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",37.6830352,-121.7696074,Vintage
Princess Polly Irvine,"https://www.google.com/maps/place/Princess+Polly+Irvine/@33.6498123,-117.7432824,17z/data=!3m1!4b1!4m6!3m5!1s0x80dce7fffbc9e07d:0x6f37b6b31a6de18!8m2!3d33.6498123!4d-117.7432824!16s%2Fg%2F11wtj7c_kt?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",33.6498123,-117.7432824,Vintage
YouTube Theater,"https://www.google.com/maps/place/YouTube+Theater/@33.9515762,-118.3367462,17z/data=!3m1!4b1!4m6!3m5!1s0x80c2b79282ee4923:0x37800df900fde580!8m2!3d33.9515762!4d-118.3367462!16s%2Fg%2F11sl3kmt_k?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",33.9515762,-118.3367462,Vintage
Killarney's Irish Pub - Huntington Beach,"https://www.google.com/maps/place/Killarney's+Irish+Pub+-+Huntington+Beach/@33.6584672,-118.0009294,17z/data=!3m1!4b1!4m6!3m5!1s0x80dd2143d8077001:0x836caac6c13b4710!8m2!3d33.6584672!4d-118.0009294!16s%2Fg%2F1wk7r4rg?entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",33.6584672,-118.0009294,Vintage
